color_variant_id,container,reprocess
1100001971-Grey-Grey,in-media-ea,true
1100001993-Green-Green,in-media-ea,true
1100002000-Black-Black,in-media-ea,true
1100002015-Red-Red,in-media-ea,true
1100002021-Beige-Beige,in-media-ea,true
1100003080-Blue-Blue,in-media-ea,true
1100003150-Yellow-Yellow,in-media-ea,true
1100003163-Beige-Beige,in-media-ea,true
1100003207-Multicolour,in-media-ea,true
1100003211-Grey-Grey,in-media-ea,true
1100003257-Green-Green,in-media-ea,true
1100003302-Cream-Beige,in-media,true
1100003383-Yellow-Yellow,in-media,true
1100003424-White-White,in-media-ea,true
1100003440-Multicolour,in-media-ea,true
1100003470-Blue-Blue,in-media-ea,true
1100004814-Yellow-Yellow,in-media-ea,true
1000014308862-White-White,in-media,true
1000014589994-Yellow-Yellow,in-media,true
1000015055526-Grey-Grey,in-media,true
1000015055645-Blue-Blue,in-media,true
1000015055679-Blue-Blue,in-media,true
1000015055798-Grey-Grey,in-media,true
1000015057432-Blue-Blue,in-media,true
1000015058280-Orange-Orange,in-media,true
1000015173326-White-White,in-media,true
1000015173343-Green-Green,in-media,true
1000015248238-Yellow-Yellow,in-media,true
1000015374591-Green-Green,in-media,true
1000015374688-Black-Black,in-media,true
1000015591227-White-White,in-media-ea,true
1000015667347-Cream-Beige,in-media-ea,true
1000015667594-Multicolour,in-media-ea,true
1000015667802-Multicolour,in-media,true
1000015679845-Multicolour,in-media,true
1000015679884-Multicolour,in-media,true
1000015718239-Cream-Beige,in-media-ea,true
1000015718343-White-White,in-media-ea,true
1000015779100-Blue-Blue,in-media,true
1000015779451-Grey-Grey,in-media,true
1000015779607-Beige-Cream,in-media,true
1000015835310-Blue-Blue,in-media,true
1000015908461-Multicolour,in-media,true
1000015955236-Multicolour,in-media-ea,true
1100000024-Blue-Blue,in-media-ea,true
1100001332-Grey-Grey,in-media-ea,true
1100001333-White-White,in-media-ea,true
1100001411-Multicolour,in-media-ea,true
1100001431-Beige-Beige,in-media-ea,true
1100001440-Multicolour,in-media-ea,true
1100001441-White-White,in-media-ea,true
1100001452-Multicolour,in-media,true
1100001468-Black-Black,in-media-ea,true
1100001469-Multicolour,in-media,true
1100001471-Multicolour,in-media-ea,true
1100001502-Blue-Blue,in-media-ea,true
1100001532-Grey-Grey,in-media,true
1100001536-Cream-Beige,in-media-ea,true
1100001537-Multicolour,in-media-ea,true
1100001545-Yellow-Yellow,in-media-ea,true
1100001896-Blue-Blue,in-media-ea,true
1100001899-Multicolour,in-media-ea,true
1100001914-Blue-Blue,in-media,true
1100001920-Yellow-Yellow,in-media-ea,true
1100001923-Grey-Grey,in-media-ea,true
1100001925-Cream-Beige,in-media,true
1100001927-Cream-Beige,in-media-ea,true
1100001933-Multicolour,in-media-ea,true
1100001955-Blue-Blue,in-media-ea,true
1100001956-Blue-Blue,in-media-ea,true
1100001957-Grey-Grey,in-media-ea,true
1100001968-Cream-Beige,in-media,true
1100001989-White-White,in-media-ea,true
1100001990-Blue-Blue,in-media-ea,true
1100001999-Multicolour,in-media,true
1100002001-White-White,in-media-ea,true
1100002004-Purple-Purple,in-media-ea,true
1100003146-Green-Green,in-media-ea,true
1100003147-Blue-Blue,in-media-ea,true
1100003148-White-White,in-media-ea,true
1100003154-White-White,in-media,true
1100003156-White-White,in-media-ea,true
1100003158-Blue-Blue,in-media-ea,true
1100003210-Cream-Beige,in-media-ea,true
1100003212-Cream-Beige,in-media-ea,true
1100003255-Cream-Beige,in-media-ea,true
1100003256-Black-Black,in-media-ea,true
1100003262-White-White,in-media-ea,true
1100003264-Blue-Blue,in-media-ea,true
1100003326-Grey-Grey,in-media-ea,true
1100003347-Multicolour,in-media-ea,true
1100003351-White-White,in-media-ea,true
1100003380-Yellow-Yellow,in-media-ea,true
1100003414-Blue-Blue,in-media-ea,true
1100003425-White-White,in-media-ea,true
1100003472-White-White,in-media-ea,true
1100003473-Yellow-Yellow,in-media-ea,true
1100003498-Yellow-Yellow,in-media-ea,true
1100004731-Green-Green,in-media,true
